
021084050600003004000501009006020000710040023500600090408900032060070000203008507,921784356657293814834561279346129785719845623582637491478956132165372948293418567
008029400003000206006080007025068001000001002000097350019700605004050028060000030,758629413193475286246183597425368971937541862681297354819732645374956128562814739
020600470605034800039000050008020907054001020300800010000300201000070000000205034,821659473675134892439782156168523947754961328392847615547398261213476589986215734
009002005000674000042000810106090043028700006500040701001000024060058070950000030,739182465815674392642539817176895243428713956593246781381967524264358179957421638
105800600006050010009040305002003094080070000000100763500012080000490107430706200,175839642346257918829641375712563894683974521954128763597312486268495137431786259
020708900009400803015000002490005000083600071000002060000830000700049005068017020,324758916679421853815963742496175238283694571157382469542836197731249685968517324
010094508508600090706000300100837002204001000000400670030002706900000020005108040,312794568548613297796285314169837452274561839853429671431952786987346125625178943
000010529003605784004800060900206005040100200860097030018400007009003000200050300,687314529193625784524879163931246875745138296862597431318462957459783612276951348
800903002304206005000017008090700600010504003520001079009800100635040000000030024,861953742374286915952417368493728651716594283528361479249875136635142897187639524
205030046090040000870029300080400709600590000001062004703000001020000680400001532,215837946396145278874629315582413769647598123931762854753286491129354687468971532
640012700700009800000530001057080064000020190820104300000000010006350007293400000,645812739731649852982537641157983264364725198829164375578296413416358927293471586
001004050800960270740028300008003600500010027974000080400006001050300900390005042,621734859835961274749528316218473695563819427974652183487296531152347968396185742
001096805080041620002000010043008100000050097050060003060500040000872000900034072,471296835385741629692385714743928156826153497159467283267519348534872961918634572
400061980008000007000240030107003600090050000056800074009506200043082009760300100,435761982628935417971248536187423695394657821256819374819576243543182769762394158
000078010340006007001090605006502100500007006078019400065000032400000890097021000,652478319349156287781293645936542178514837926278619453165984732423765891897321564
000008702105000048006000010000700300069510004740609200004273000821905000900060005,493158762175326948286497513512784396369512874748639251654273189821945637937861425
015000000340209000000000621802000700073065900090004038004930007160070050900058240,215687493346219875789543621852391764473865912691724538524936187168472359937158246
100094807900053000605010900008000075270000001300102060000009002002840530004307086,123694857987253614645718923418936275276485391359172468831569742762841539594327186
000903700130004260502800093087600005000085042004001600700000000398002074020390010,846923751139574268572816493287649135613785942954231687761458329398162574425397816
038004005900070030100060890060105004090480010301207500605000180700001200000028706,238914675956872431174563892867135924592486317341297568625749183783651249419328756
020016900309000001406005800008490670000571000000000102091008040070060205504309008,725816934389247561416935827158492673632571489947683152291758346873164295564329718
007400080600105040250300001008609000006081097305000010739020054000000038040700902,917462583683175249254398671178639425426581397395247816739826154562914738841753962
367002105040005690001004087059038060200000000406019500100087000080000704000950032,367892145842175693591364287759238461218546379436719528123487956985623714674951832
010700008080500039070009400035008024000000980000160007600290040400035200307016005,914723568286541739573689412135978624762354981849162357658297143491835276327416895
400170038237000000000450600050007000790680010010009026640020507900840260000000803,465172938237968154189453672356217489792684315814539726648321597973845261521796843
203001409400200070007086035980005000700009100014020006032060800800310560000750002,263571489458293671197486235986145723725639148314827956532964817879312564641758392
028000460001004539000070001800453006970208000500060120000031005040000793690007000,328195467761824539459376281812453976976218354534769128287931645145682793693547812
500403180029000700000809000008600002300700054750032000000080510630050098400106207,576423189829561743143879625918645372362718954754932861297384516631257498485196237
001060052060900300007234000502000018090007605800040000000019500680320070040800039,431768952268951347957234861572693418394187625816542793723419586689325174145876239
047000100580307029602010000003009047000800200100405030070092014006003070098000006,947258163581367429632914785863129547754836291129475638375692814416583972298741356
185020006064000030000910400008735020700008005300460900420800000019000500006172800,185324796964587231273916458698735124741298365352461987427859613819643572536172849
000001500050902000900700634090000000075009180160074020000003700780640010203080005,837461592654932871921758634392816457475329186168574329516293748789645213243187965
010400702708030009960080000000042506690100020402008130000009008200015400305600070,513496782728531649964287315831742596697153824452968137146379258279815463385624971
000109800820004017030502000200056000100000496074000003060090070950200060000307025,546179832829634517731582649293456781185723496674918253362895174957241368418367925
082109050000070100306000040075801000200300008008020769697400300000750001400002806,782149653549673182316285947975861234264397518138524769697418325823756491451932876
107850004030000009028047000000690740002018300056300000000072008001480503500009620,197853264435261879628947135813695742942718356756324981369572418271486593584139627
800100000000007002946023000080040030000700451019065070094002083032008607600500100,827156394351497862946823715785241936263789451419365278194672583532918647678534129
012604007009057000040130508008006240901800050000700001070000090036008400200503086,512684937389257614647139528758316249961842753423795861875461392136928475294573186
900000060620950401800300200009104073010620004580000000000071080306040105000230900,935412768627958431841367259269184573713625894584793612492571386376849125158236947
080020300054080001001500080700600904030800026109003700600300410000000097512409800,986721345354986271271534689728615934435897126169243758697358412843162597512479863
034920010070006005006001340060105003200040170000890000003000426000287000901000008,534928617172436895896751342469175283258643179317892564783519426645287931921364758
907620401100000208020045300060870010589000000200003000000500634600097502008004007,937628451145739268826145379463872915589416723271953846792581634614397582358264197
041039207800600000300050000000000941057090300000026000004500163502001084080700002,641839257825617439379254618268375941457198326913426875794582163532961784186743592
140507003009030000080040001000700926025800070400003800200000050590260400713080060,142597683659138742387642591831754926925816374476923815264379158598261437713485269
501000340080001070072030600700043009006059008430600010007028000120070090090500006,561897342384261975972435681758143269216759438439682517647928153125376894893514726
200900080586410900007050010801540002060009000320067894008034700070020061000000000,213976485586412937947358216891543672764289153325167894158634729479825361632791548
400820009096003700780059001040760000109030020075080340050200900300100570000040008,431827659596413782782659431843762195169534827275981346654278913328196574917345268
080060020002300400900107630007080090010049002000201057005003006820400000703690081,381964725672358419954127638237586194518749362469231857195873246826415973743692581
080700603230900150501600048000364700100005200000000006025103009709020081008070000,984751623236948157571632948892364715167895234453217896625183479749526381318479562
060000901800079520240000800010002600700050004405001700080067290903080060000105030,567823941831479526249516873318742659726958314495631782184367295953284167672195438
040090870700401006020053000060130905100209000080040602605000307002800400400075001,541692873739481526826753194267138945154269738983547612615924387372816459498375261
000053000090000028000420560084502000000806070302740090006300002851000006070009401,628953147495167328137428569784592613519836274362741895946315782851274936273689451
930020648600590010002000003090070805843000001070210390408060000000400072100905000,935127648684593217712846953291374865843659721576218394458762139369481572127935486
004100035308200007070000900005092304010753008020006070687000000901305200000684000,294167835358249167176538942765892314419753628823416579687921453941375286532684791
081053400020600090500402060000020100097000028400019307370098000008100005000034706,681953472724681593539472861853726149197345628462819357376598214248167935915234786
500080031300400950060002704000600208180004070007130000005903846024506000009000005,542789631378461952961352784493675218186294573257138469715923846824516397639847125
209000058057009640030800020940580300300000010001006200008034009006120007470605000,219463758857219643634857921942581376365972814781346295128734569596128437473695182
354001000100020690000070000500309200007800013420000850000004927800060045009035008,354691782178523694296478531581349276967852413423716859635184927812967345749235168
590260407708040902010300080800009000130050840007030005002980600350006000000001074,593268417768145932214397586845619723136752849927834165472983651351476298689521374
100530040620041007507009800912000500000062380000400070000900000205300706460078130,198537642623841957547629813912783564754162389836495271371956428285314796469278135
000010080005630004940002010500000090680400502129000600008160257000000030030079008,362914785815637924947852316574326891683491572129785643498163257756248139231579468
300608040000301500906400703007006100000520807049080002000000010681705009204009600,352678941478391526916452783827936154163524897549187362795263418681745239234819675
070000000200480019900053472007690200430500000601000908006070801015302000000006503,174269385253487619968153472587691234439528167621734958346975821815342796792816543
200046701000509040083100000068000905724010300090060070500408020071030090000000806,259346781617589243483127659368274915724915368195863472536498127871632594942751836
450000007020856000000074063008005400235600009140023600600001890800000074010900020,456319287327856941981274563768195432235648719149723658672431895893562174514987326
079040030500600278600005010001006040090001507002807100004000800030980060007053900,179248635543619278628375419781596342396421587452837196914762853235984761867153924
300004008021607540045090100708043901000008053060700200007080000004500396130009000,379154628821637549645892137758243961412968753963715284597386412284571396136429875
003004067072300850000000009020580040900406201104907003700002030450160700000090008,893254167672319854541678329327581946985436271164927583719842635458163792236795418
210000840680074010009160050000049081000000300070620000040780005302096000700503029,217935846685274913439168257526349781194857362873621594941782635352496178768513429
700900300080001026006400500090708630004050001130020900045003100003240097208006000,751962348489531726326487519592718634864359271137624985945873162613245897278196453
020301070510008003000027096080900400092060850370400001000050000050709084100804020,926341578517698243834527196681975432492163857375482961748256319253719684169834725
105000060000300702008064090710005000609480000050200476302059100000720080900000030,135972864496318752278564391714635928629487513853291476362859147541723689987146235
007850090001090502000002060906010000504700800000035000003006205029074001408300670,267853194841697532395142768936218457514769823782435916173986245629574381458321679
004100700002006839503200060700000006200091080080003100019408052650000074000005900,864139725172546839593287461731854296246791583985623147319478652658912374427365918
040800953905000000012000074001003000000106809560079000600537010083601095000040200,746812953935764182812395674291483567374156829568279341629537418483621795157948236
020607008000003504000900030260050407109072000580400000006100983400008670031090205,325647198978213564614985732263859417149372856587461329756124983492538671831796245
010000300003078006052940070000030090906002104000007082109000520340506008820000007,718265349493178256652943871284631795976852134531497682169784523347526918825319467
205100906093800040004000035059400087002518060060030000800907100001060750000200003,285143976693875241714692835159426387372518469468739512836957124921364758547281693
910000060020000817500040000000460081001300290896071500760002043205010000008637000,913728465624593817587146329352469781471385296896271534769852143235914678148637952
504097000762000090180360200307001004020000076490000050605108020000000430910402800,534297618762814593189365247357621984821549376496783152645138729278956431913472865
000709001502036080800205000060000900140003500007040108300500007090020640480100092,634789251512436789879215463263851974148973526957642138326594817791328645485167392
090030200000150000734860000067000041302007085100493020008000500050000674600200013,591734268826159437734862159967528341342617985185493726418376592253981674679245813
004900028050600137010230006400358600960010000005000200070100050108540300000063790,634971528259684137817235946421358679963712485785496213376129854198547362542863791
060300010800075030009010020045093080000020900006004000070960043031052800002400051,267349518814275639359816427745693182183527964926184375578961243431752896692438751
300192000008004350400080002960300020050907010010000608001000047007206900040031580,375192864128674359496583172964318725852967413713425698631859247587246931249731586
009310600012497000030000070000800100807000590001726400094002850500930206300084000,789315624612497385435268971243859167867143592951726438194672853578931246326584719
030204000148706000700030508000095021000003900074600800600002403002900007085000019,539284176148756392726139548863495721251873964974621835697512483312948657485367219
072401039800600200040090006000004891000067400510030020706009005090050000201703060,672481539839675214145392786367524891928167453514938627786219345493856172251743968
507000980318050067000000021902070300043105008850006000600010074000402000000793100,527641983318259467496387521962874315743125698851936742639518274175462839284793156
500802009004070600003090481007213000240008060000060075070035046091004020000900008,516842739984371652723596481657213894249758163138469275872135946391684527465927318
400300600060802501000090038002670300003200890705004102100080204000169000807005000,458317629369842571271596438912678345643251897785934162196783254524169783837425916
020059700004200800008000306030702041500680072092500000400060093010070005360004180,623859714174236859958417326836792541541683972792541638487165293219378465365924187
000300090056070200000801430000740000032059806870002150900000748010203500085000010,148325697356974281297861435561748923432159876879632154923516748714283569685497312
304007200590210300020060010003600748087000000100050009000100860805300070070096520,314587296596214387728963415953621748687439152142758639239175864865342971471896523
730095008000700400601200005010304506208000007000060920000080673080479000502106090,734695218825713469691248735917324586268951347453867921149582673386479152572136894
070010000000002060396084000800700490250301007007000032500008200034059006008060040,472613958185972364396584721813726495259341687647895132561438279734259816928167543
078090060043071900520006003907305001480000050000047602000002405000060730001004080,178293564643571928529486173967325841482619357315847692896732415254168739731954286
097800004006002800500100209964000010002610080000903540100450630730001005000080720,297835164416792853583146279964578312352614987871923546129457638738261495645389721
083000001006050070700100305060900010009604032241000008007060853050089720000002004,583297641416853279792146385365928417879614532241735968927461853154389726638572194
070010609000850030004200080265008001040601700700030008310400276600020940050900000,578314629926857134134269587265748391843691752791532468319485276687123945452976813
012005700050041000900600020800007400600050003001398005008034000400000867097020010,312985746756241938984673521835167492679452183241398675168734259423519867597826314
000007314008060207200900065903050400040608000160200083590100000000002900400306508,659827314318465297274913865983751426742638159165249783597184632836572941421396578
060940208852300000010007030400759301009006004001000000307500026000000400006180059,763945218852361947914827635428759361539216874671438592387594126195672483246183759
018000000200009850070083064040768030059000000600020010500070023086000740004100905,418657392263419857975283164142768539859341276637925418591874623386592741724136985
390015004680000072507620000700043000060800093000000150420090800053400020008300906,392715684681934572547628319719543268265871493834269157426197835953486721178352946
820004070700200906009108450300560009050000800067001200540002003100030700003980010,825694371714253986639178452382567149451329867967841235548712693196435728273986514
000090054094210080200705003008400100010072060600089000005360870030001005460000092,173698254594213786286745913758436129319572468642189537925364871837921645461857392
040800000001000095820006103000079020300502000900603574005010037206900050107400009,543891762761324895829756143654179328378542916912683574495218637286937451137465289
600090038000840520900375400010000800053001000276050040100003064524009001008200070,645192738731846529982375416419637852853421697276958143197583264524769381368214975
907030050000140090300098400020015800001006000035280704160700002008000500400020376,947632158582147693316598427724315869891476235635289714163754982278963541459821376
309200710005060980410800000200007400901005003060000027103780002042090008000300690,389254716725163984416879235238617459971425863564938127193786542642591378857342691
980001360020004005600003109002300070090086401400900050058400600103702004700060020,984571362321694785675823149812345976597286431436917258258439617163752894749168523
068200040100790280500004003430000500009038000006020100320045067780900004000001850,968253741143796285572184693437619528219538476856427139321845967785962314694371852
365000010000070029200508000530020406900003000010054780700060042091005608000140030,365492817184376529279518364538721496947683251612954783753869142491235678826147935
030000000600500728800960050007890001504070900920100300140025000700400260050730090,435287619691543728872961453367892541514376982928154376149625837783419265256738194
004536100210090604307020000850100400000060301000008070600700002020084090090600503,984536127215897634367421958852173469479265381136948275643759812521384796798612543
006000250240090070800031046400002100015008009930700068300000705020000080601045300,196487253243596871857231946468952137715368429932714568384629715529173684671845392
080630051007542030000080409000000060035210000701006040054007298009300000120008500,482639751917542836563781429248973165635214987791856342354167298879325614126498573
750090008000600000403020750070040309089000005645130000200000007000480620010076493,756394218821657934493821756172548369389762145645139872264913587937485621518276493
037000000000090380128005090890340710051000020040056800400961250005780006000004003,937418562564297381128635497896342715351879624742156839473961258215783946689524173
405000000207040096030097000000029300760004920008500001600000183002870050500060400,495618237217345896836297514154729368763184925928536741679452183342871659581963472
040002065087043000030900000490100003800069017000050020950071030006000250210600409,149782365687543192532916748495127683823469517761358924954271836376894251218635479
600802000703005000800900206500080700010204300084670009000103080006000047090040105,659812473723465891841937256562389714917254368384671529475193682136528947298746135
070200034002000509900003610280900700040021060006050048500080300320040000009706000,671295834432618579958473612283964751745821963196357248564182397327549186819736425
005003061001900800470680000520700903040208710080060400000130000369040005700000024,895473261631925847472681539526714983943258716187369452254137698369842175718596324
040007089071004560503000700008060000124908050050070310002000900090085046000203001,246357189971824563583619724738561492124938657659472318812746935397185246465293871
908000000007003400014200709700500608400002010095004003600930020000100500209086007,968741352527693481314258769732519648486372915195864273671935824843127596259486137
400020501790050004060870000810030250203009400045000307006008100900602083000040029,438926571792153864561874932819437256273569418645281397326798145954612783187345629
